joint_0_pos_rad,joint_1_pos_rad,joint_2_pos_rad,joint_3_pos_rad,joint_4_pos_rad,joint_5_pos_rad,joint_6_pos_rad
0.7052279114723206,-0.4187912046909332,-0.7203692197799683,0.252874493598938,-0.9092521667480469,-0.21796798706054688,-0.2534800171852112
0.6374272704124451,-0.26821282505989075,-0.6501649618148804,0.20829421281814575,-1.1155918836593628,-0.18293392658233643,-0.17774760723114014
0.557864248752594,-0.17398375272750854,-0.6979368925094604,0.10569792985916138,-1.1699495315551758,-0.1901891827583313,-0.2930646240711212
0.4833605885505676,-0.12029030919075012,-0.7543354630470276,0.026096343994140625,-1.1013251543045044,-0.2730795741081238,-0.47079411149024963
0.44433027505874634,-0.095426544547081,-0.7597413063049316,0.016440391540527344,-1.08133864402771,-0.37252718210220337,-0.5806887149810791
0.399231493473053,-0.044932782649993896,-0.7609562277793884,0.026723623275756836,-1.1281753778457642,-0.4341621994972229,-0.6578282713890076
0.3438026010990143,0.022471889853477478,-0.7798135876655579,0.022671997547149658,-1.156769871711731,-0.4733160138130188,-0.7362301349639893
0.2977408766746521,0.08151770383119583,-0.7947618961334229,0.027373075485229492,-1.161582350730896,-0.5054212808609009,-0.7759193778038025
0.25153684616088867,0.141185000538826,-0.7917530536651611,0.027786076068878174,-1.1468368768692017,-0.5434785485267639,-0.8087325692176819
0.20240569114685059,0.2092631757259369,-0.794334888458252,0.024343371391296387,-1.1338812112808228,-0.5869643688201904,-0.8702465891838074
0.15727591514587402,0.2759823203086853,-0.8063461184501648,0.02706092596054077,-1.1343662738800049,-0.6354023218154907,-0.9414125680923462
0.11760398745536804,0.3357461988925934,-0.8125099539756775,0.03873401880264282,-1.1524672508239746,-0.674401044845581,-0.9868007302284241
0.07701554894447327,0.39424100518226624,-0.807702362537384,0.053942322731018066,-1.1757922172546387,-0.6994490027427673,-1.013643503189087
0.03262804448604584,0.45217233896255493,-0.7979008555412292,0.07291632890701294,-1.1886228322982788,-0.719595730304718,-1.0271981954574585
-0.016718119382858276,0.5106091499328613,-0.7873707413673401,0.0935867428779602,-1.1980081796646118,-0.7373788356781006,-1.0306915044784546
-0.06903130561113358,0.5714108943939209,-0.7739434838294983,0.11231571435928345,-1.2126578092575073,-0.7461181282997131,-1.0233900547027588
-0.1256573498249054,0.6361740827560425,-0.7564407587051392,0.12486642599105835,-1.2330724000930786,-0.7453213334083557,-0.9998513460159302
-0.1846289187669754,0.7011390924453735,-0.7384743690490723,0.1291019320487976,-1.254944920539856,-0.7365137338638306,-0.9595661759376526
-0.24209319055080414,0.7616620659828186,-0.7189844250679016,0.12654012441635132,-1.2734545469284058,-0.7235129475593567,-0.9122171401977539
-0.2974880337715149,0.8155984878540039,-0.6934977769851685,0.11857789754867554,-1.284995198249817,-0.7066417336463928,-0.8614794611930847
-0.34966760873794556,0.862726628780365,-0.6655331254005432,0.10422909259796143,-1.287463903427124,-0.6810060739517212,-0.8133794665336609
-0.3969995379447937,0.9043893218040466,-0.6406148076057434,0.08081585168838501,-1.2817171812057495,-0.6444863080978394,-0.7726477980613708
-0.4398922920227051,0.9418014287948608,-0.6174759864807129,0.049800992012023926,-1.264400601387024,-0.6024938821792603,-0.7421329021453857
-0.4797956645488739,0.9770870208740234,-0.5923339128494263,0.013045847415924072,-1.2294363975524902,-0.5584664344787598,-0.722428560256958
-0.5190639495849609,1.0128941535949707,-0.5614177584648132,-0.028102457523345947,-1.1685212850570679,-0.5126734972000122,-0.7129697799682617
-0.5632210373878479,1.051447868347168,-0.5208327174186707,-0.0756712555885315,-1.063183307647705,-0.47618240118026733,-0.7182760238647461
-0.6243741512298584,1.090865969657898,-0.4634894132614136,-0.1295047402381897,-0.8784304261207581,-0.46446487307548523,-0.7404116988182068
-0.7220523357391357,1.125035047531128,-0.3897269368171692,-0.19797801971435547,-0.5679303407669067,-0.5125002861022949,-0.7709928154945374
-0.8679011464118958,1.1194920539855957,-0.3166402578353882,-0.3210600018501282,-0.1692887395620346,-0.7106952667236328,-0.7728498578071594
-0.9825398325920105,0.9878610372543335,-0.2879248857498169,-0.5412180423736572,0.19165180623531342,-1.116544485092163,-0.6851405501365662
-1.05312180519104,0.9090402126312256,-0.33536607027053833,-0.5809948444366455,0.45796531438827515,-1.3624801635742188,-0.6169743537902832
-1.0767443180084229,0.8484325408935547,-0.350178062915802,-0.6108403205871582,0.511901319026947,-1.4794046878814697,-0.5987040996551514
-0.9987154603004456,0.7724356651306152,-0.30706751346588135,-0.7342543601989746,0.41485825181007385,-1.4544157981872559,-0.5736384987831116
-0.858325183391571,0.6101197004318237,-0.2648197412490845,-0.9910004138946533,0.3209376335144043,-1.1111747026443481,-0.4106735289096832
-0.8078576326370239,0.4273836314678192,-0.3290305733680725,-1.0208649635314941,0.5002480149269104,-0.7542857527732849,-0.22957998514175415
-0.7735090851783752,0.23361486196517944,-0.39951634407043457,-0.9566165208816528,0.8318722248077393,-0.5180977582931519,-0.02894645929336548
-0.7205142378807068,0.055760353803634644,-0.42676931619644165,-0.9091468453407288,1.1192901134490967,-0.4027578830718994,0.09522879123687744
-0.6568630933761597,-0.02826419472694397,-0.39465761184692383,-0.8367160558700562,1.2334638833999634,-0.36568188667297363,0.13060545921325684
-0.598649799823761,0.0068607022985816,-0.31485867500305176,-0.7895117402076721,1.1739026308059692,-0.377946674823761,0.1445080041885376
-0.5591036677360535,0.05776676535606384,-0.20872586965560913,-0.7827242612838745,1.0812009572982788,-0.38896411657333374,0.15052998065948486
-0.5124557018280029,0.02016422152519226,-0.09375792741775513,-0.7898974418640137,1.0385184288024902,-0.4130445122718811,0.1595340371131897
-0.47570735216140747,-0.027897000312805176,-0.029229402542114258,-0.7695193290710449,1.0376561880111694,-0.4662947654724121,0.17818254232406616
-0.43924030661582947,-0.08105023205280304,-0.018008410930633545,-0.7525893449783325,1.0599926710128784,-0.5471312999725342,0.19903898239135742
-0.40359026193618774,-0.13781797885894775,-0.030439138412475586,-0.7301086187362671,1.103467583656311,-0.6607991456985474,0.21117985248565674
-0.3658120036125183,-0.19707047939300537,-0.02432316541671753,-0.700423002243042,1.144386649131775,-0.7706959843635559,0.2151196002960205
-0.32187730073928833,-0.25911304354667664,-0.0017476677894592285,-0.6690988540649414,1.1780705451965332,-0.8596172332763672,0.21650385856628418
-0.27232468128204346,-0.322865754365921,0.014288842678070068,-0.6539957523345947,1.2049734592437744,-0.9278779625892639,0.2212972640991211
-0.21953651309013367,-0.3909021317958832,0.022207140922546387,-0.6471653580665588,1.2331609725952148,-0.9843631386756897,0.22437584400177002
-0.1665852963924408,-0.4606439471244812,0.03309553861618042,-0.6392544507980347,1.2625136375427246,-1.0222605466842651,0.22837579250335693
-0.11224232614040375,-0.5315579771995544,0.05375188589096069,-0.6339162588119507,1.2926630973815918,-1.0528929233551025,0.23341119289398193
-0.05735047161579132,-0.6026720404624939,0.08081859350204468,-0.6303791403770447,1.3168243169784546,-1.0713406801223755,0.24078106880187988
-0.002635747194290161,-0.6724047660827637,0.11120754480361938,-0.6267470717430115,1.331204891204834,-1.0793213844299316,0.25087296962738037
0.051173992455005646,-0.7387456893920898,0.14281177520751953,-0.6235920190811157,1.3346697092056274,-1.077850580215454,0.2618694305419922
0.10304901003837585,-0.8007951974868774,0.17209744453430176,-0.6202806234359741,1.3275448083877563,-1.0697979927062988,0.2716987133026123
0.1529087871313095,-0.859002947807312,0.1950811743736267,-0.6146618723869324,1.3120492696762085,-1.0537188053131104,0.2804054021835327
0.20116016268730164,-0.9143091440200806,0.20929253101348877,-0.6060887575149536,1.2890526056289673,-1.0321974754333496,0.28884458541870117
0.24751916527748108,-0.9672402143478394,0.21267074346542358,-0.5936790704727173,1.2584930658340454,-1.008047342300415,0.2979212999343872
0.29234763979911804,-1.0175464153289795,0.2033349871635437,-0.5772572755813599,1.2181049585342407,-0.9828893542289734,0.30993926525115967
0.3348040282726288,-1.0596626996994019,0.17959290742874146,-0.5556967258453369,1.162497639656067,-0.9538342356681824,0.32240962982177734
0.37489575147628784,-1.0893248319625854,0.13944077491760254,-0.5275629758834839,1.0843381881713867,-0.9222315549850464,0.33388078212738037
0.4159780442714691,-1.1056008338928223,0.07974785566329956,-0.4930691719055176,0.9710439443588257,-0.8911858797073364,0.3472031354904175
0.4673077464103699,-1.1085489988327026,-0.0049340128898620605,-0.4520610570907593,0.7894006967544556,-0.8594931364059448,0.36633002758026123
0.5488243699073792,-1.096739649772644,-0.11673277616500854,-0.40734750032424927,0.4661552906036377,-0.8063504099845886,0.3960510492324829
0.6803181767463684,-1.0804754495620728,-0.2453993558883667,-0.3858201205730438,0.008432211354374886,-0.7172967195510864,0.4332488775253296
0.8735702037811279,-1.067315697669983,-0.3598475456237793,-0.4176173806190491,-0.5509735345840454,-0.6021196842193604,0.44337666034698486
1.0772218704223633,-1.0647300481796265,-0.41534072160720825,-0.43773818016052246,-1.058916687965393,-0.5347080826759338,0.39559710025787354
1.1585047245025635,-1.1164053678512573,-0.3577285408973694,-0.4113568961620331,-1.1409802436828613,-0.6107240915298462,0.2421180009841919
1.0620591640472412,-1.059521198272705,-0.3750990629196167,-0.22689586877822876,-0.8496160507202148,-0.7182655334472656,-0.022908270359039307
0.8089743256568909,-0.6847776770591736,-0.7019578814506531,0.145105242729187,-0.6061248183250427,-0.48498958349227905,-0.35887250304222107
0.7201345562934875,-0.4405524730682373,-0.7563913464546204,0.24817025661468506,-0.8539558053016663,-0.2598041296005249,-0.2981618046760559
0.6595243215560913,-0.28124865889549255,-0.659104585647583,0.22631025314331055,-1.0949653387069702,-0.20623117685317993,-0.17891597747802734
0.578683078289032,-0.1775396764278412,-0.6860272884368896,0.12530118227005005,-1.1849768161773682,-0.1914907693862915,-0.2564287781715393
0.4975398778915405,-0.11680535972118378,-0.7532113194465637,0.032318055629730225,-1.1205843687057495,-0.25677716732025146,-0.44321465492248535
0.4532089829444885,-0.09016288816928864,-0.7601249814033508,0.008330762386322021,-1.0764626264572144,-0.3564149737358093,-0.5653668642044067
0.4119925796985626,-0.04586400091648102,-0.756777286529541,0.024943292140960693,-1.1208289861679077,-0.43459761142730713,-0.6440802812576294
0.3554004728794098,0.022000983357429504,-0.7742084264755249,0.022059261798858643,-1.1614207029342651,-0.4748861789703369,-0.727493941783905
0.3065372705459595,0.08374789357185364,-0.792773962020874,0.025942623615264893,-1.1688274145126343,-0.5077947378158569,-0.7789325714111328
0.26074832677841187,0.14216284453868866,-0.792452871799469,0.02857142686843872,-1.155214548110962,-0.5431322455406189,-0.808343768119812
0.2115686535835266,0.20941203832626343,-0.7927165627479553,0.024812042713165283,-1.1384198665618896,-0.5844895839691162,-0.8634247779846191
0.1650976538658142,0.27808213233947754,-0.8035800457000732,0.025522232055664062,-1.1357393264770508,-0.6321413516998291,-0.935141921043396
0.12506432831287384,0.338316947221756,-0.8115942478179932,0.03723818063735962,-1.1521567106246948,-0.6728605031967163,-0.9827969670295715
0.08482636511325836,0.39635542035102844,-0.8081207275390625,0.05274772644042969,-1.17624831199646,-0.6994225382804871,-1.0103741884231567
0.0406290739774704,0.4542748034000397,-0.7986743450164795,0.07204073667526245,-1.1905864477157593,-0.7195213437080383,-1.0250760316848755
-0.008416444063186646,0.5123980641365051,-0.787672221660614,0.09265094995498657,-1.1987015008926392,-0.7377535104751587,-1.0291508436203003
-0.060453832149505615,0.5726344585418701,-0.7744875550270081,0.11119246482849121,-1.2112900018692017,-0.7472788095474243,-1.0223833322525024
-0.1164960041642189,0.6368401050567627,-0.7571398019790649,0.12382805347442627,-1.2304304838180542,-0.7468828558921814,-1.0000569820404053
-0.17518167197704315,0.701714038848877,-0.7390238642692566,0.12817078828811646,-1.2518502473831177,-0.7385766506195068,-0.9602968096733093
-0.23247656226158142,0.7620960474014282,-0.7198724746704102,0.12572365999221802,-1.2703865766525269,-0.7256582379341125,-0.9132047295570374
-0.2876838743686676,0.815617561340332,-0.6947810649871826,0.11805200576782227,-1.282177209854126,-0.7089934349060059,-0.8631116151809692
-0.34002989530563354,0.8623785376548767,-0.6664808988571167,0.1045336127281189,-1.2844983339309692,-0.6841391324996948,-0.8149503469467163
-0.3876153528690338,0.9036929607391357,-0.6411395072937012,0.0820661187171936,-1.2786427736282349,-0.6482815146446228,-0.7739329934120178
-0.43065840005874634,0.940774142742157,-0.6178766489028931,0.05179274082183838,-1.2618621587753296,-0.6064055562019348,-0.7427347302436829
-0.4705708622932434,0.9757140874862671,-0.5930185317993164,0.015722572803497314,-1.2285012006759644,-0.5621973276138306,-0.7222520709037781
-0.509591817855835,1.0110256671905518,-0.562690019607544,-0.02462869882583618,-1.17042076587677,-0.5162026882171631,-0.7118075489997864
-0.5527722835540771,1.04897940158844,-0.5230839252471924,-0.07109636068344116,-1.0706969499588013,-0.4783323109149933,-0.7157589793205261
-0.611301600933075,1.0879290103912354,-0.4674072265625,-0.12359899282455444,-0.8967785835266113,-0.4636778235435486,-0.7363527417182922
-0.7040425539016724,1.1225481033325195,-0.3948873281478882,-0.1888061761856079,-0.6008017063140869,-0.5029797554016113,-0.7658700346946716
-0.8443661332130432,1.1243298053741455,-0.32010966539382935,-0.3022991120815277,-0.2100987583398819,-0.6786812543869019,-0.7707076072692871
-0.9678019881248474,1.0051199197769165,-0.2857359051704407,-0.5211243629455566,0.15352123975753784,-1.071130394935608,-0.6956886053085327
-1.0425117015838623,0.9193929433822632,-0.3261640667915344,-0.5756229758262634,0.43974384665489197,-1.3412840366363525,-0.6163878440856934
-1.0741539001464844,0.859656810760498,-0.3495521545410156,-0.602759599685669,0.5129059553146362,-1.4679677486419678,-0.5957328677177429
-1.0103485584259033,0.7882876992225647,-0.31531989574432373,-0.7143166661262512,0.4288676977157593,-1.4701027870178223,-0.5792412757873535
-0.8678018450737,0.6339055299758911,-0.2626194953918457,-0.9674031734466553,0.3225153088569641,-1.1608474254608154,-0.42780888080596924
-0.8094947338104248,0.4526134133338928,-0.3210866451263428,-1.0290642976760864,0.46716466546058655,-0.7881779670715332,-0.24677586555480957
-0.776357114315033,0.259076863527298,-0.39296358823776245,-0.9650934934616089,0.7954782843589783,-0.538950502872467,-0.04777294397354126
-0.7258307337760925,0.07560527324676514,-0.4262804687023163,-0.9150217175483704,1.0950512886047363,-0.4106709957122803,0.09017735719680786
-0.6630658507347107,-0.021787315607070923,-0.4009644389152527,-0.8451834917068481,1.2321500778198242,-0.3666990399360657,0.13034939765930176
-0.6026294231414795,0.0023827245458960533,-0.32523083686828613,-0.7936511039733887,1.1860594749450684,-0.37605512142181396,0.14580219984054565
-0.5621426701545715,0.05846019089221954,-0.22256749868392944,-0.7829558849334717,1.0909998416900635,-0.38772088289260864,0.15214061737060547
-0.5166292190551758,0.029510945081710815,-0.1051531434059143,-0.7909145951271057,1.0417927503585815,-0.40840470790863037,0.15999066829681396
-0.47852808237075806,-0.019538670778274536,-0.03471803665161133,-0.773145318031311,1.0373425483703613,-0.45960503816604614,0.17758572101593018
-0.44246459007263184,-0.07175961136817932,-0.01815873384475708,-0.7552249431610107,1.056636095046997,-0.5361319184303284,0.19879150390625
-0.4066815674304962,-0.12859362363815308,-0.030225753784179688,-0.7338064312934875,1.0981999635696411,-0.6471985578536987,0.21179568767547607
-0.36951762437820435,-0.18757213652133942,-0.026836097240447998,-0.7049002051353455,1.1399472951889038,-0.7592703700065613,0.21634912490844727
-0.32629990577697754,-0.2495887726545334,-0.004898369312286377,-0.6727015376091003,1.1744025945663452,-0.8507164120674133,0.21741557121276855
-0.27728456258773804,-0.3131057918071747,0.012618184089660645,-0.6555895805358887,1.2015904188156128,-0.9210383892059326,0.22207427024841309
-0.22471824288368225,-0.38092172145843506,0.02106177806854248,-0.6486943364143372,1.2295128107070923,-0.979934811592102,0.22523558139801025
-0.17186115682125092,-0.4505932629108429,0.031068384647369385,-0.6408354043960571,1.2586619853973389,-1.0196634531021118,0.22910571098327637
-0.11768920719623566,-0.5215442776679993,0.05073577165603638,-0.6350932121276855,1.2888610363006592,-1.0511537790298462,0.23408734798431396
-0.0628003180027008,-0.5928586721420288,0.07740789651870728,-0.6314992904663086,1.3139935731887817,-1.0709871053695679,0.24123704433441162
-0.008032456040382385,-0.6630054712295532,0.10753625631332397,-0.6278142929077148,1.3295296430587769,-1.0797970294952393,0.25113093852996826
0.045973941683769226,-0.7299500703811646,0.13929390907287598,-0.624616801738739,1.33438241481781,-1.0791351795196533,0.26219093799591064
0.09809847176074982,-0.7925716638565063,0.16908985376358032,-0.6214696764945984,1.328391671180725,-1.071847915649414,0.2722357511520386
0.14819172024726868,-0.8512629270553589,0.19306856393814087,-0.6161887645721436,1.3138231039047241,-1.0564846992492676,0.2810317277908325
0.19663044810295105,-0.906903862953186,0.20840686559677124,-0.6080232858657837,1.2916498184204102,-1.0353686809539795,0.28946173191070557
0.24324250221252441,-0.9601258635520935,0.2131178379058838,-0.5960841178894043,1.261968731880188,-1.0113532543182373,0.2983473539352417
0.2882764935493469,-1.0109944343566895,0.20530706644058228,-0.5801191926002502,1.2229573726654053,-0.9863842129707336,0.30992555618286133
0.33111536502838135,-1.054538369178772,0.18333524465560913,-0.5592504739761353,1.1695860624313354,-0.9577840566635132,0.3224726915359497
0.3714843988418579,-1.0858559608459473,0.14520448446273804,-0.5319122672080994,1.0945807695388794,-0.9262439012527466,0.3338204622268677
0.4121306836605072,-1.103734016418457,0.0881037712097168,-0.4981669783592224,0.9866570234298706,-0.8949447274208069,0.34664952754974365
0.46156734228134155,-1.1083500385284424,0.0064435601234436035,-0.45789557695388794,0.815977931022644,-0.8639996647834778,0.3647134304046631
0.5386805534362793,-1.0981032848358154,-0.10195308923721313,-0.41320565342903137,0.5106686353683472,-0.8141098022460938,0.3929051160812378
0.6633273363113403,-1.081657886505127,-0.23051589727401733,-0.38654154539108276,0.0670282393693924,-0.7293910384178162,0.42994046211242676
0.8495635390281677,-1.0681718587875366,-0.34805500507354736,-0.41313692927360535,-0.48277541995048523,-0.6145909428596497,0.44489896297454834
1.0585787296295166,-1.062709093093872,-0.41581499576568604,-0.43841445446014404,-1.017591953277588,-0.5377755165100098,0.40533435344696045
1.1585707664489746,-1.1093803644180298,-0.3646431565284729,-0.4204145073890686,-1.1545604467391968,-0.592873752117157,0.26691365242004395
1.0887229442596436,-1.0893527269363403,-0.36204326152801514,-0.26767539978027344,-0.9019944667816162,-0.7197484970092773,0.017006278038024902
0.8343001008033752,-0.7287110686302185,-0.6430819034576416,0.11285048723220825,-0.5918694734573364,-0.5393961071968079,-0.32829469442367554
0.7283531427383423,-0.46719440817832947,-0.7740920186042786,0.2422924041748047,-0.8143230676651001,-0.27116692066192627,-0.32112234830856323
0.670655369758606,-0.29974308609962463,-0.6671103835105896,0.23414969444274902,-1.0711650848388672,-0.21052789688110352,-0.18562573194503784
0.5913268327713013,-0.18782365322113037,-0.67676842212677,0.1403353214263916,-1.1849405765533447,-0.18932127952575684,-0.23664480447769165
0.5082184076309204,-0.12322375178337097,-0.7480257749557495,0.04091459512710571,-1.1308554410934448,-0.2434018850326538,-0.42142385244369507
0.4593982696533203,-0.09414160251617432,-0.7600093483924866,0.0069841742515563965,-1.075913667678833,-0.3424558639526367,-0.5520088076591492
0.4203864336013794,-0.0540192574262619,-0.755866289138794,0.024688422679901123,-1.1136839389801025,-0.4279617667198181,-0.6334031224250793
0.36453232169151306,0.012838332913815975,-0.7713234424591064,0.02329343557357788,-1.1591516733169556,-0.46895265579223633,-0.7164876461029053
0.31394410133361816,0.07618075609207153,-0.7906068563461304,0.024881064891815186,-1.1690597534179688,-0.5032268762588501,-0.7741391658782959
0.26821571588516235,0.133815735578537,-0.7929682731628418,0.028808116912841797,-1.157858967781067,-0.5379270315170288,-0.8033013343811035
0.21937870979309082,0.19966775178909302,-0.7920126914978027,0.025521576404571533,-1.139864206314087,-0.5782625675201416,-0.8540953993797302
0.1719973385334015,0.2693500816822052,-0.8018780946731567,0.024708688259124756,-1.1351245641708374,-0.6256901025772095,-0.9261474609375
0.13137726485729218,0.3304097652435303,-0.81123286485672,0.03540599346160889,-1.1492257118225098,-0.668264627456665,-0.9774031639099121
0.09147559106349945,0.3885280191898346,-0.8090026378631592,0.05036056041717529,-1.1733609437942505,-0.6964935064315796,-1.007108449935913
0.04791431128978729,0.4465120732784271,-0.8001995086669922,0.06909650564193726,-1.1892856359481812,-0.7168242335319519,-1.0236201286315918
-0.0004038959741592407,0.504386305809021,-0.7892682552337646,0.08981913328170776,-1.1972495317459106,-0.7355735301971436,-1.028972864151001
-0.05210711061954498,0.5641797780990601,-0.7766540050506592,0.10880857706069946,-1.2088981866836548,-0.7466976046562195,-1.0238920450210571
-0.1073993444442749,0.6276662349700928,-0.7597478032112122,0.12254494428634644,-1.2274521589279175,-0.7476093769073486,-1.004421353340149
-0.1660175323486328,0.692886471748352,-0.7415899634361267,0.12796247005462646,-1.2486258745193481,-0.7403281331062317,-0.9665817618370056
-0.2235708385705948,0.7539815902709961,-0.7228376865386963,0.1263505220413208,-1.2677640914916992,-0.727797269821167,-0.9200473427772522
-0.2790575623512268,0.8085419535636902,-0.6988089680671692,0.1193779706954956,-1.2807633876800537,-0.7119238972663879,-0.8703885674476624
-0.331936776638031,0.85612952709198,-0.6704414486885071,0.10696417093276978,-1.2843064069747925,-0.6886022090911865,-0.8214859366416931
-0.38023146986961365,0.8980976939201355,-0.6445814967155457,0.08586055040359497,-1.2797328233718872,-0.6541584730148315,-0.7792931795120239
-0.4238664507865906,0.9356361031532288,-0.6211884021759033,0.0566258430480957,-1.2647581100463867,-0.6128636598587036,-0.7465032339096069
-0.46411851048469543,0.9707106351852417,-0.5968236923217773,0.021347224712371826,-1.2343631982803345,-0.5688887238502502,-0.7245586514472961
-0.5030475854873657,1.0057401657104492,-0.5675233006477356,-0.018325507640838623,-1.1806004047393799,-0.5230230093002319,-0.7124861478805542
-0.5450299978256226,1.0432642698287964,-0.5296714305877686,-0.06373757123947144,-1.0888856649398804,-0.4827488958835602,-0.7139220833778381
-0.6002508997917175,1.0822887420654297,-0.47674453258514404,-0.1152605414390564,-0.9292313456535339,-0.46362394094467163,-0.7322950959205627
-0.6865426898002625,1.1180055141448975,-0.40593308210372925,-0.17722278833389282,-0.6527022123336792,-0.49068331718444824,-0.7610427141189575
-0.8192312121391296,1.1291035413742065,-0.3303019404411316,-0.2790733575820923,-0.27304282784461975,-0.6374995708465576,-0.7730051279067993
-0.9540343880653381,1.0294855833053589,-0.28756189346313477,-0.4915003776550293,0.09955050051212311,-1.0076327323913574,-0.716902494430542
-1.0326497554779053,0.9293297529220581,-0.315537691116333,-0.5729230642318726,0.4102645218372345,-1.3149635791778564,-0.6212740540504456
-1.0737040042877197,0.8701387047767639,-0.35032159090042114,-0.5954302549362183,0.5119908452033997,-1.4540799856185913,-0.5967942476272583
-1.0277397632598877,0.8024986982345581,-0.3260263204574585,-0.6908226609230042,0.44814619421958923,-1.4858033657073975,-0.5875621438026428
-0.885509192943573,0.6610981225967407,-0.2617267966270447,-0.9287211894989014,0.3304833173751831,-1.225420594215393,-0.4550561010837555
-0.8139069676399231,0.4823227524757385,-0.30954253673553467,-1.0383882522583008,0.42423465847969055,-0.8360333442687988,-0.2736145853996277
-0.7817615270614624,0.2891392111778259,-0.38319122791290283,-0.974827766418457,0.7442671060562134,-0.5694697499275208,-0.07801783084869385
-0.7345542907714844,0.10025399923324585,-0.42461860179901123,-0.9212586283683777,1.0572043657302856,-0.42306745052337646,0.0781104564666748
-0.6729435920715332,-0.014612109400331974,-0.40906089544296265,-0.8571364283561707,1.2254085540771484,-0.36916637420654297,0.12665259838104248
-0.6101413369178772,-0.006651462055742741,-0.33879274129867554,-0.7991209626197815,1.20053231716156,-0.37320077419281006,0.1448500156402588
-0.5674962997436523,0.05365517735481262,-0.24012482166290283,-0.7825508117675781,1.1040782928466797,-0.3861713409423828,0.15179657936096191
-0.5236794352531433,0.03815677762031555,-0.12074881792068481,-0.7905503511428833,1.0461288690567017,-0.4031009078025818,0.1584932804107666
-0.4833212196826935,-0.012433976866304874,-0.042257726192474365,-0.7772406339645386,1.0366257429122925,-0.4510173797607422,0.1747208833694458
-0.44785642623901367,-0.06296654045581818,-0.01780247688293457,-0.757524847984314,1.0523477792739868,-0.5220065116882324,0.19624990224838257
-0.4117286801338196,-0.11980614066123962,-0.028437674045562744,-0.7376059889793396,1.0912545919418335,-0.6292300224304199,0.210657000541687
-0.3751867711544037,-0.17833516001701355,-0.02887505292892456,-0.7097325325012207,1.1343191862106323,-0.7439541220664978,0.21627581119537354
-0.332920640707016,-0.24004776775836945,-0.00848698616027832,-0.6769217252731323,1.1697486639022827,-0.8383750915527344,0.21730554103851318
